TradeID,UTI,UPI,ActionType,EventDate,ExecutionTimestamp,ProductType,AssetClass,Counterparty1LEI,Counterparty2LEI,NotionalAmount,Currency,MaturityDate,ClearingObligation,Cleared,ReportingTimestamp
VAR1-R015-FAIL,5493001KJTIIGC8Y1R1481030,EQUITYSWP001,NEWT,2026-09-14,2026-09-14T09:00:00Z,Swap,,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1225000,USD,2031-09-13,Y,Y,2026-09-14T09:30:00Z
VAR1-R016-PASS,5493001KJTIIGC8Y1R1481031,IRSFIXFLT002,NEWT,2026-09-15,2026-09-15T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1240000,USD,2031-09-14,Y,Y,2026-09-15T09:30:00Z
VAR1-R016-FAIL,5493001KJTIIGC8Y1R1481032,IRSFIXFLT002,NEWT,2026-09-16,2026-09-16T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,5493001KJTIIGC8Y1R12,1240000,USD,2031-09-15,Y,Y,2026-09-16T09:30:00Z
VAR1-R017-PASS,5493001KJTIIGC8Y1R1481033,IRSFIXFLT001,NEWT,2026-09-17,2026-09-17T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1255000,USD,2031-09-16,Y,Y,2026-09-17T09:30:00Z
VAR1-R017-FAIL,5493001KJTIIGC8Y1R1481034,IRSFIXFLT001,NEWT,2026-09-18,2026-09-18T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,0,USD,2031-09-17,Y,Y,2026-09-18T09:30:00Z
VAR1-R018-PASS,5493001KJTIIGC8Y1R1481035,IRSFIXFLT002,NEWT,2026-09-21,2026-09-21T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1270000,USD,2031-09-20,Y,Y,2026-09-21T09:30:00Z
VAR1-R018-FAIL,5493001KJTIIGC8Y1R1481036,IRSFIXFLT002,NEWT,2026-09-22,2026-09-22T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1270000,USD,2201-09-22,Y,Y,2026-09-22T09:30:00Z
VAR1-R019-PASS,5493001KJTIIGC8Y1R1481037,IRSFIXFLT001,NEWT,2026-09-23,2026-09-23T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1285000,USD,2031-09-22,Y,Y,2026-09-23T09:30:00Z
VAR1-R019-FAIL,,IRSFIXFLT001,NEWT,2026-09-24,2026-09-24T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1285000,USD,2031-09-23,Y,Y,2026-09-24T09:30:00Z
VAR1-R020-PASS,5493001KJTIIGC8Y1R1481039,EQUITYOPT001,NEWT,2026-09-25,2026-09-25T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1300000,USD,2031-09-24,Y,Y,2026-09-25T09:30:00Z
VAR1-R020-FAIL,5493001KJTIIGC8Y1R1481040,COMMODSWP001,NEWT,2026-09-28,2026-09-28T09:00:00Z,Option,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1300000,USD,2031-09-27,Y,Y,2026-09-28T09:30:00Z
VAR1-R021-PASS-1-NEWT,5493001KJTIIGC8Y1R1481041,IRSFIXFLT002,NEWT,2026-09-29,2026-09-29T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1330000,USD,2031-09-28,Y,Y,2026-09-29T09:30:00Z
VAR1-R021-PASS-2-MODI,5493001KJTIIGC8Y1R1481041,IRSFIXFLT002,MODI,2026-09-30,2026-09-30T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1345000,USD,2031-09-28,Y,Y,2026-09-30T09:30:00Z
VAR1-R022-PASS-1-NEWT,5493001KJTIIGC8Y1R1481042,IRSOISUSD001,NEWT,2026-10-01,2026-10-01T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1345000,USD,2031-09-30,Y,Y,2026-10-01T09:30:00Z
VAR1-R022-PASS-2-CORR,5493001KJTIIGC8Y1R1481042,IRSOISUSD001,CORR,2026-10-02,2026-10-02T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1360000,USD,2031-09-30,Y,Y,2026-10-02T09:30:00Z
VAR1-R023-PASS-1-NEWT,5493001KJTIIGC8Y1R1481043,IRSFIXFLT002,NEWT,2026-10-05,2026-10-05T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1360000,USD,2031-10-04,Y,Y,2026-10-05T09:30:00Z
VAR1-R023-PASS-2-MODI,5493001KJTIIGC8Y1R1481043,IRSFIXFLT002,MODI,2026-10-06,2026-10-06T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1375000,USD,2031-10-04,Y,Y,2026-10-06T09:30:00Z
VAR1-R023-PASS-3-MODI,5493001KJTIIGC8Y1R1481043,IRSFIXFLT002,MODI,2026-10-07,2026-10-07T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1390000,USD,2031-10-04,Y,Y,2026-10-07T09:30:00Z
VAR1-R023-PASS-4-CORR,5493001KJTIIGC8Y1R1481043,IRSFIXFLT002,CORR,2026-10-08,2026-10-08T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1405000,USD,2031-10-04,Y,Y,2026-10-08T09:30:00Z
VAR1-R024-FAIL-ORPHAN-MODI,5493001KJTIIGC8Y1R1481044,IRSFIXFLT001,MODI,2026-10-09,2026-10-09T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1360000,USD,2031-10-08,Y,Y,2026-10-09T09:30:00Z
VAR1-R025-FAIL-1-NEWT,5493001KJTIIGC8Y1R1481045,IRSFIXFLT002,NEWT,2026-10-12,2026-10-12T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1375000,USD,2031-10-11,Y,Y,2026-10-12T09:30:00Z
VAR1-R025-FAIL-2-NEWT-DUP,5493001KJTIIGC8Y1R1481045,IRSFIXFLT002,NEWT,2026-10-13,2026-10-13T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1375000,USD,2031-10-11,Y,Y,2026-10-13T09:30:00Z
VAR1-R026-PASS,5493001KJTIIGC8Y1R1481046,IRSFIXFLT002,NEWT,2026-10-14,2026-10-14T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1390000,USD,2031-10-13,Y,Y,2026-10-14T09:30:00Z
VAR1-R026-WARN,5493001KJTIIGC8Y1R1481047,IRSFIXFLT002,NEWT,2026-10-15,2026-10-15T09:00:00Z,Swap,IR,529900RENEWALDUE0088,213800D1EI4B9WTWWD28,1015000,USD,2031-10-14,Y,Y,2026-10-15T09:30:00Z
VAR1-R027-PASS,5493001KJTIIGC8Y1R1481048,IRSFIXFLT001,NEWT,2026-10-16,2026-10-16T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1405000,USD,2031-10-15,Y,Y,2026-10-16T09:30:00Z
VAR1-R027-WARN,5493001KJTIIGC8Y1R1481049,IRSFIXFLT001,NEWT,2026-10-19,2026-10-19T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,788500LAPSEDLEI00019,1015000,USD,2031-10-18,Y,Y,2026-10-19T09:30:00Z
VAR1-R028-PASS,5493001KJTIIGC8Y1R1481050,IRSOISUSD001,NEWT,2026-10-20,2026-10-20T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1420000,USD,2031-10-19,Y,Y,2026-10-20T09:30:00Z
VAR1-R028-WARN,5493001KJTIIGC8Y1R1481051,IRSOISUSD001,NEWT,2026-10-21,2026-10-21T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,900000000,USD,2031-10-20,Y,Y,2026-10-21T09:30:00Z
VAR1-R029-PASS,5493001KJTIIGC8Y1R1481052,IRSFIXFLT002,NEWT,2026-10-22,2026-10-22T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1435000,USD,2031-10-21,Y,Y,2026-10-22T09:30:00Z
VAR1-R029-WARN,5493001KJTIIGC8Y1R1481053,IRSFIXFLT002,NEWT,2026-10-23,2026-10-23T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1015000,DEM,2031-10-22,Y,Y,2026-10-23T09:30:00Z
VAR1-R030-PASS,5493001KJTIIGC8Y1R1481054,IRSFIXFLT002,NEWT,2026-10-26,2026-10-26T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1450000,USD,2031-10-25,Y,Y,2026-10-26T09:30:00Z
VAR1-R030-WARN,5493001KJTIIGC8Y1R1481055,OTHEXOTIC001,NEWT,2026-10-27,2026-10-27T09:00:00Z,Swap,OT,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1015000,USD,2031-10-26,Y,Y,2026-10-27T09:30:00Z
VAR1-R031-PASS,5493001KJTIIGC8Y1R1481056,IRSFIXFLT001,NEWT,2026-10-28,2026-10-28T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1465000,USD,2031-10-27,Y,Y,2026-10-28T09:30:00Z
VAR1-R031-WARN,5493001KJTIIGC8Y1R1481057,IRSFIXFLT001,NEWT,2026-10-29,2026-10-29T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1015000,USD,2031-10-28,Y,Y,2026-11-01T09:30:00Z
VAR1-BASE-0001,5493001KJTIIGC8Y1R1481058,CREDITCDS002,NEWT,2026-10-30,2026-10-30T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1045450.0,EUR,2031-10-29,Y,Y,2026-10-30T09:30:00Z
VAR1-BASE-0002,5493001KJTIIGC8Y1R1481059,EQUITYSWP001,NEWT,2026-11-02,2026-11-02T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1091800.0,GBP,2031-11-01,Y,Y,2026-11-02T09:30:00Z
VAR1-BASE-0003,5493001KJTIIGC8Y1R1481060,FXFWDUSDEUR1,NEWT,2026-11-03,2026-11-03T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1139050.0,JPY,2031-11-02,Y,Y,2026-11-03T09:30:00Z
VAR1-BASE-0004,5493001KJTIIGC8Y1R1481061,COMMODSWP002,NEWT,2026-11-05,2026-11-05T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1187200.0,CHF,2031-11-04,Y,Y,2026-11-05T09:30:00Z
VAR1-BASE-0005,5493001KJTIIGC8Y1R1481062,IRSFIXFLT002,NEWT,2026-11-09,2026-11-09T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1236250.0,AUD,2031-11-08,Y,Y,2026-11-09T09:30:00Z
VAR1-BASE-0006,5493001KJTIIGC8Y1R1481063,CREDITCDS002,NEWT,2026-11-10,2026-11-10T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1286200.0,USD,2031-11-09,Y,Y,2026-11-10T09:30:00Z
VAR1-BASE-0007,5493001KJTIIGC8Y1R1481064,EQUITYSWP001,NEWT,2026-11-11,2026-11-11T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1105000.0,EUR,2031-11-10,Y,Y,2026-11-11T09:30:00Z
VAR1-BASE-0008,5493001KJTIIGC8Y1R1481065,FXFWDGBPUSD1,NEWT,2026-11-12,2026-11-12T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1153600.0,GBP,2031-11-11,Y,Y,2026-11-12T09:30:00Z
VAR1-BASE-0009,5493001KJTIIGC8Y1R1481066,COMMODSWP002,NEWT,2026-11-16,2026-11-16T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1203100.0,JPY,2031-11-15,Y,Y,2026-11-16T09:30:00Z
VAR1-BASE-0010,5493001KJTIIGC8Y1R1481067,IRSFIXFLT002,NEWT,2026-11-17,2026-11-17T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1253500.0,CHF,2031-11-16,Y,Y,2026-11-17T09:30:00Z
VAR1-BASE-0011,5493001KJTIIGC8Y1R1481068,CREDITCDS001,NEWT,2026-11-18,2026-11-18T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1304800.0,AUD,2031-11-17,Y,Y,2026-11-18T09:30:00Z
VAR1-BASE-0012,5493001KJTIIGC8Y1R1481069,EQUITYOPT001,NEWT,2026-11-19,2026-11-19T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1357000.0,USD,2031-11-18,Y,Y,2026-11-19T09:30:00Z
VAR1-BASE-0013,5493001KJTIIGC8Y1R1481070,FXFWDGBPUSD1,NEWT,2026-11-20,2026-11-20T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1410100.0,EUR,2031-11-19,Y,Y,2026-11-20T09:30:00Z
VAR1-BASE-0014,5493001KJTIIGC8Y1R1481071,COMMODSWP002,NEWT,2026-11-23,2026-11-23T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1210000.0,GBP,2031-11-22,Y,Y,2026-11-23T09:30:00Z
VAR1-BASE-0015,5493001KJTIIGC8Y1R1481072,IRSFIXFLT001,NEWT,2026-11-25,2026-11-25T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1261750.0,JPY,2031-11-24,Y,Y,2026-11-25T09:30:00Z
VAR1-BASE-0016,5493001KJTIIGC8Y1R1481073,CREDITCDS002,NEWT,2026-11-26,2026-11-26T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1314400.0,CHF,2031-11-25,Y,Y,2026-11-26T09:30:00Z
VAR1-BASE-0017,5493001KJTIIGC8Y1R1481074,EQUITYSWP001,NEWT,2026-11-27,2026-11-27T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1367950.0,AUD,2031-11-26,Y,Y,2026-11-27T09:30:00Z
VAR1-BASE-0018,5493001KJTIIGC8Y1R1481075,FXFWDUSDEUR1,NEWT,2026-11-30,2026-11-30T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1422400.0,USD,2031-11-29,Y,Y,2026-11-30T09:30:00Z
VAR1-BASE-0019,5493001KJTIIGC8Y1R1481076,COMMODSWP002,NEWT,2026-12-01,2026-12-01T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1477750.0,EUR,2031-11-30,Y,Y,2026-12-01T09:30:00Z
VAR1-BASE-0020,5493001KJTIIGC8Y1R1481077,IRSOISUSD001,NEWT,2026-12-03,2026-12-03T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1534000.0,GBP,2031-12-02,Y,Y,2026-12-03T09:30:00Z
VAR1-BASE-0021,5493001KJTIIGC8Y1R1481078,CREDITCDS001,NEWT,2026-12-04,2026-12-04T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1315000.0,JPY,2031-12-03,Y,Y,2026-12-04T09:30:00Z
VAR1-BASE-0022,5493001KJTIIGC8Y1R1481079,EQUITYSWP001,NEWT,2026-12-07,2026-12-07T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1369900.0,CHF,2031-12-06,Y,Y,2026-12-07T09:30:00Z
VAR1-BASE-0023,5493001KJTIIGC8Y1R1481080,FXFWDUSDEUR1,NEWT,2026-12-08,2026-12-08T09:00:00Z,Swap,CU,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1425700.0,AUD,2031-12-07,Y,Y,2026-12-08T09:30:00Z
VAR1-BASE-0024,5493001KJTIIGC8Y1R1481081,COMMODSWP001,NEWT,2026-12-09,2026-12-09T09:00:00Z,Swap,CO,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1482400.0,USD,2031-12-08,Y,Y,2026-12-09T09:30:00Z
VAR1-BASE-0025,5493001KJTIIGC8Y1R1481082,IRSOISUSD001,NEWT,2026-12-10,2026-12-10T09:00:00Z,Swap,IR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1540000.0,EUR,2031-12-09,Y,Y,2026-12-10T09:30:00Z
VAR1-BASE-0026,5493001KJTIIGC8Y1R1481083,CREDITCDS002,NEWT,2026-12-11,2026-12-11T09:00:00Z,Swap,CR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1598500.0,GBP,2031-12-10,Y,Y,2026-12-11T09:30:00Z
VAR1-BASE-0027,5493001KJTIIGC8Y1R1481084,EQUITYSWP001,NEWT,2026-12-14,2026-12-14T09:00:00Z,Swap,EQ,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1657900.0,JPY,2031-12-13,Y,Y,2026-12-14T09:30:00Z
VAR1-BASE-0028,5493001KJTIIGC8Y1R1481085,FXFWDUSDEUR1,NEWT,2026-12-16,2026-12-16T09:00:00Z,Swap,CU,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1420000.0,CHF,2031-12-15,Y,Y,2026-12-16T09:30:00Z
VAR1-BASE-0029,5493001KJTIIGC8Y1R1481086,COMMODSWP001,NEWT,2026-12-18,2026-12-18T09:00:00Z,Swap,CO,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1478050.0,AUD,2031-12-17,Y,Y,2026-12-18T09:30:00Z
VAR1-BASE-0030,5493001KJTIIGC8Y1R1481087,IRSOISUSD001,NEWT,2026-12-21,2026-12-21T09:00:00Z,Swap,IR,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1537000.0,USD,2031-12-20,Y,Y,2026-12-21T09:30:00Z
VAR1-BASE-0031,5493001KJTIIGC8Y1R1481088,CREDITCDS002,NEWT,2026-12-23,2026-12-23T09:00:00Z,Swap,CR,213800D1EI4B9WTWWD28,5493001KJTIIGC8Y1R12,1596850.0,EUR,2031-12-22,Y,Y,2026-12-23T09:30:00Z
VAR1-BASE-0032,5493001KJTIIGC8Y1R1481089,EQUITYOPT001,NEWT,2026-12-24,2026-12-24T09:00:00Z,Swap,EQ,5493001KJTIIGC8Y1R12,213800D1EI4B9WTWWD28,1657600.0,GBP,2031-12-23,Y,Y,2026-12-24T09:30:00Z
