TradeID,UTI,UPI,ActionType,EventDate,ExecutionTimestamp,ProductType,AssetClass,Counterparty1LEI,Counterparty2LEI,NotionalAmount,Currency,MaturityDate,ClearingObligation,Cleared,ReportingTimestamp
VAR3-R020-FAIL,213800MELBOURNEF481120,COMMODSWP001,NEWT,2027-02-01,2027-02-01T09:00:00Z,Option,EQ,213800MELBOURNEFI001,549300TOKYOBANKCORP1,940000,USD,2032-01-31,Y,Y,2027-02-01T09:30:00Z
VAR3-R021-PASS-1-NEWT,213800MELBOURNEF481123,IRSOISUSD001,NEWT,2027-02-02,2027-02-02T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,959000,USD,2032-02-01,Y,Y,2027-02-02T09:30:00Z
VAR3-R021-PASS-2-MODI,213800MELBOURNEF481123,IRSOISUSD001,MODI,2027-02-03,2027-02-03T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,968500,USD,2032-02-01,Y,Y,2027-02-03T09:30:00Z
VAR3-R022-PASS-1-NEWT,213800MELBOURNEF481126,IRSFIXFLT002,NEWT,2027-02-04,2027-02-04T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,968500,USD,2032-02-03,Y,Y,2027-02-04T09:30:00Z
VAR3-R022-PASS-2-CORR,213800MELBOURNEF481126,IRSFIXFLT002,CORR,2027-02-05,2027-02-05T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,978000,USD,2032-02-03,Y,Y,2027-02-05T09:30:00Z
VAR3-R023-PASS-1-NEWT,213800MELBOURNEF481129,IRSFIXFLT001,NEWT,2027-02-08,2027-02-08T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,978000,USD,2032-02-07,Y,Y,2027-02-08T09:30:00Z
VAR3-R023-PASS-2-MODI,213800MELBOURNEF481129,IRSFIXFLT001,MODI,2027-02-09,2027-02-09T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,987500,USD,2032-02-07,Y,Y,2027-02-09T09:30:00Z
VAR3-R023-PASS-3-MODI,213800MELBOURNEF481129,IRSFIXFLT001,MODI,2027-02-10,2027-02-10T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,997000,USD,2032-02-07,Y,Y,2027-02-10T09:30:00Z
VAR3-R023-PASS-4-CORR,213800MELBOURNEF481129,IRSFIXFLT001,CORR,2027-02-11,2027-02-11T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1006500,USD,2032-02-07,Y,Y,2027-02-11T09:30:00Z
VAR3-R024-FAIL-ORPHAN-MODI,213800MELBOURNEF481132,IRSFIXFLT002,MODI,2027-02-12,2027-02-12T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,978000,USD,2032-02-11,Y,Y,2027-02-12T09:30:00Z
VAR3-R025-FAIL-1-NEWT,213800MELBOURNEF481135,IRSFIXFLT002,NEWT,2027-02-15,2027-02-15T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,987500,USD,2032-02-14,Y,Y,2027-02-15T09:30:00Z
VAR3-R025-FAIL-2-NEWT-DUP,213800MELBOURNEF481135,IRSFIXFLT002,NEWT,2027-02-16,2027-02-16T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,987500,USD,2032-02-14,Y,Y,2027-02-16T09:30:00Z
VAR3-R026-PASS,213800MELBOURNEF481138,IRSFIXFLT001,NEWT,2027-02-17,2027-02-17T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,997000,USD,2032-02-16,Y,Y,2027-02-17T09:30:00Z
VAR3-R026-WARN,213800MELBOURNEF481141,IRSFIXFLT001,NEWT,2027-02-18,2027-02-18T09:00:00Z,Swap,IR,529900RENEWALDUE0266,549300TOKYOBANKCORP1,759500,USD,2032-02-17,Y,Y,2027-02-18T09:30:00Z
VAR3-R027-PASS,213800MELBOURNEF481144,IRSOISUSD001,NEWT,2027-02-19,2027-02-19T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1006500,USD,2032-02-18,Y,Y,2027-02-19T09:30:00Z
VAR3-R027-WARN,213800MELBOURNEF481147,IRSOISUSD001,NEWT,2027-02-22,2027-02-22T09:00:00Z,Swap,IR,213800MELBOURNEFI001,788500LAPSEDLEI00142,759500,USD,2032-02-21,Y,Y,2027-02-22T09:30:00Z
VAR3-R028-PASS,213800MELBOURNEF481150,IRSOISUSD001,NEWT,2027-02-23,2027-02-23T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1016000,USD,2032-02-22,Y,Y,2027-02-23T09:30:00Z
VAR3-R028-WARN,213800MELBOURNEF481153,IRSOISUSD001,NEWT,2027-02-24,2027-02-24T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,675000000,USD,2032-02-23,Y,Y,2027-02-24T09:30:00Z
VAR3-R029-PASS,213800MELBOURNEF481156,IRSFIXFLT002,NEWT,2027-02-25,2027-02-25T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1025500,USD,2032-02-24,Y,Y,2027-02-25T09:30:00Z
VAR3-R029-WARN,213800MELBOURNEF481159,IRSFIXFLT002,NEWT,2027-02-26,2027-02-26T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,759500,DEM,2032-02-25,Y,Y,2027-02-26T09:30:00Z
VAR3-R030-PASS,213800MELBOURNEF481162,IRSFIXFLT002,NEWT,2027-03-01,2027-03-01T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1035000,USD,2032-02-28,Y,Y,2027-03-01T09:30:00Z
VAR3-R030-WARN,213800MELBOURNEF481165,OTHEXOTIC001,NEWT,2027-03-02,2027-03-02T09:00:00Z,Swap,OT,213800MELBOURNEFI001,549300TOKYOBANKCORP1,759500,USD,2032-02-29,Y,Y,2027-03-02T09:30:00Z
VAR3-R031-PASS,213800MELBOURNEF481168,IRSOISUSD001,NEWT,2027-03-03,2027-03-03T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1044500,USD,2032-03-01,Y,Y,2027-03-03T09:30:00Z
VAR3-R031-WARN,213800MELBOURNEF481171,IRSOISUSD001,NEWT,2027-03-04,2027-03-04T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,759500,USD,2032-03-02,Y,Y,2027-03-07T09:30:00Z
VAR3-BASE-0001,213800MELBOURNEF481174,CREDITCDS001,NEWT,2027-03-05,2027-03-05T09:00:00Z,Swap,CR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,782285.0,EUR,2032-03-03,Y,Y,2027-03-05T09:30:00Z
VAR3-BASE-0002,213800MELBOURNEF481177,EQUITYSWP001,NEWT,2027-03-08,2027-03-08T09:00:00Z,Swap,EQ,213800MELBOURNEFI001,549300TOKYOBANKCORP1,815140.0,GBP,2032-03-06,Y,Y,2027-03-08T09:30:00Z
VAR3-BASE-0003,213800MELBOURNEF481180,FXFWDUSDEUR1,NEWT,2027-03-09,2027-03-09T09:00:00Z,Swap,CU,549300TOKYOBANKCORP1,213800MELBOURNEFI001,848565.0,JPY,2032-03-07,Y,Y,2027-03-09T09:30:00Z
VAR3-BASE-0004,213800MELBOURNEF481183,COMMODSWP002,NEWT,2027-03-10,2027-03-10T09:00:00Z,Swap,CO,213800MELBOURNEFI001,549300TOKYOBANKCORP1,882560.0,CHF,2032-03-08,Y,Y,2027-03-10T09:30:00Z
VAR3-BASE-0005,213800MELBOURNEF481186,IRSOISUSD001,NEWT,2027-03-11,2027-03-11T09:00:00Z,Swap,IR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,917125.0,SGD,2032-03-09,Y,Y,2027-03-11T09:30:00Z
VAR3-BASE-0006,213800MELBOURNEF481189,CREDITCDS002,NEWT,2027-03-12,2027-03-12T09:00:00Z,Swap,CR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,952260.0,HKD,2032-03-10,Y,Y,2027-03-12T09:30:00Z
VAR3-BASE-0007,213800MELBOURNEF481192,EQUITYOPT001,NEWT,2027-03-15,2027-03-15T09:00:00Z,Swap,EQ,549300TOKYOBANKCORP1,213800MELBOURNEFI001,816500.0,USD,2032-03-13,Y,Y,2027-03-15T09:30:00Z
VAR3-BASE-0008,213800MELBOURNEF481195,FXFWDUSDEUR1,NEWT,2027-03-17,2027-03-17T09:00:00Z,Swap,CU,213800MELBOURNEFI001,549300TOKYOBANKCORP1,850780.0,EUR,2032-03-15,Y,Y,2027-03-17T09:30:00Z
VAR3-BASE-0009,213800MELBOURNEF481198,COMMODSWP002,NEWT,2027-03-18,2027-03-18T09:00:00Z,Swap,CO,549300TOKYOBANKCORP1,213800MELBOURNEFI001,885630.0,GBP,2032-03-16,Y,Y,2027-03-18T09:30:00Z
VAR3-BASE-0010,213800MELBOURNEF481201,IRSOISUSD001,NEWT,2027-03-22,2027-03-22T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,921050.0,JPY,2032-03-20,Y,Y,2027-03-22T09:30:00Z
VAR3-BASE-0011,213800MELBOURNEF481204,CREDITCDS002,NEWT,2027-03-23,2027-03-23T09:00:00Z,Swap,CR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,957040.0,CHF,2032-03-21,Y,Y,2027-03-23T09:30:00Z
VAR3-BASE-0012,213800MELBOURNEF481207,EQUITYSWP001,NEWT,2027-03-24,2027-03-24T09:00:00Z,Swap,EQ,213800MELBOURNEFI001,549300TOKYOBANKCORP1,993600.0,SGD,2032-03-22,Y,Y,2027-03-24T09:30:00Z
VAR3-BASE-0013,213800MELBOURNEF481210,FXFWDGBPUSD1,NEWT,2027-03-25,2027-03-25T09:00:00Z,Swap,CU,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1030730.0,HKD,2032-03-23,Y,Y,2027-03-25T09:30:00Z
VAR3-BASE-0014,213800MELBOURNEF481213,COMMODSWP001,NEWT,2027-03-29,2027-03-29T09:00:00Z,Swap,CO,213800MELBOURNEFI001,549300TOKYOBANKCORP1,883000.0,USD,2032-03-27,Y,Y,2027-03-29T09:30:00Z
VAR3-BASE-0015,213800MELBOURNEF481216,IRSOISUSD001,NEWT,2027-03-30,2027-03-30T09:00:00Z,Swap,IR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,919275.0,EUR,2032-03-28,Y,Y,2027-03-30T09:30:00Z
VAR3-BASE-0016,213800MELBOURNEF481219,CREDITCDS001,NEWT,2027-04-01,2027-04-01T09:00:00Z,Swap,CR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,956120.0,GBP,2032-03-30,Y,Y,2027-04-01T09:30:00Z
VAR3-BASE-0017,213800MELBOURNEF481222,EQUITYOPT001,NEWT,2027-04-02,2027-04-02T09:00:00Z,Swap,EQ,549300TOKYOBANKCORP1,213800MELBOURNEFI001,993535.0,JPY,2032-03-31,Y,Y,2027-04-02T09:30:00Z
VAR3-BASE-0018,213800MELBOURNEF481225,FXFWDGBPUSD1,NEWT,2027-04-05,2027-04-05T09:00:00Z,Swap,CU,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1031520.0,CHF,2032-04-03,Y,Y,2027-04-05T09:30:00Z
VAR3-BASE-0019,213800MELBOURNEF481228,COMMODSWP002,NEWT,2027-04-06,2027-04-06T09:00:00Z,Swap,CO,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1070075.0,SGD,2032-04-04,Y,Y,2027-04-06T09:30:00Z
VAR3-BASE-0020,213800MELBOURNEF481231,IRSOISUSD001,NEWT,2027-04-08,2027-04-08T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1109200.0,HKD,2032-04-06,Y,Y,2027-04-08T09:30:00Z
VAR3-BASE-0021,213800MELBOURNEF481234,CREDITCDS001,NEWT,2027-04-09,2027-04-09T09:00:00Z,Swap,CR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,949500.0,USD,2032-04-07,Y,Y,2027-04-09T09:30:00Z
VAR3-BASE-0022,213800MELBOURNEF481237,EQUITYOPT001,NEWT,2027-04-12,2027-04-12T09:00:00Z,Swap,EQ,213800MELBOURNEFI001,549300TOKYOBANKCORP1,987770.0,EUR,2032-04-10,Y,Y,2027-04-12T09:30:00Z
VAR3-BASE-0023,213800MELBOURNEF481240,FXFWDGBPUSD1,NEWT,2027-04-14,2027-04-14T09:00:00Z,Swap,CU,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1026610.0,GBP,2032-04-12,Y,Y,2027-04-14T09:30:00Z
VAR3-BASE-0024,213800MELBOURNEF481243,COMMODSWP001,NEWT,2027-04-15,2027-04-15T09:00:00Z,Swap,CO,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1066020.0,JPY,2032-04-13,Y,Y,2027-04-15T09:30:00Z
VAR3-BASE-0025,213800MELBOURNEF481246,IRSFIXFLT001,NEWT,2027-04-16,2027-04-16T09:00:00Z,Swap,IR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1106000.0,CHF,2032-04-14,Y,Y,2027-04-16T09:30:00Z
VAR3-BASE-0026,213800MELBOURNEF481249,CREDITCDS002,NEWT,2027-04-19,2027-04-19T09:00:00Z,Swap,CR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1146550.0,SGD,2032-04-17,Y,Y,2027-04-19T09:30:00Z
VAR3-BASE-0027,213800MELBOURNEF481252,EQUITYOPT001,NEWT,2027-04-20,2027-04-20T09:00:00Z,Swap,EQ,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1187670.0,HKD,2032-04-18,Y,Y,2027-04-20T09:30:00Z
VAR3-BASE-0028,213800MELBOURNEF481255,FXFWDUSDEUR1,NEWT,2027-04-22,2027-04-22T09:00:00Z,Swap,CU,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1016000.0,USD,2032-04-20,Y,Y,2027-04-22T09:30:00Z
VAR3-BASE-0029,213800MELBOURNEF481258,COMMODSWP001,NEWT,2027-04-23,2027-04-23T09:00:00Z,Swap,CO,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1056265.0,EUR,2032-04-21,Y,Y,2027-04-23T09:30:00Z
VAR3-BASE-0030,213800MELBOURNEF481261,IRSFIXFLT002,NEWT,2027-04-26,2027-04-26T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1097100.0,GBP,2032-04-24,Y,Y,2027-04-26T09:30:00Z
VAR3-BASE-0031,213800MELBOURNEF481264,CREDITCDS001,NEWT,2027-04-27,2027-04-27T09:00:00Z,Swap,CR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1138505.0,JPY,2032-04-25,Y,Y,2027-04-27T09:30:00Z
VAR3-BASE-0032,213800MELBOURNEF481267,EQUITYSWP001,NEWT,2027-04-29,2027-04-29T09:00:00Z,Swap,EQ,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1180480.0,CHF,2032-04-27,Y,Y,2027-04-29T09:30:00Z
VAR3-BASE-0033,213800MELBOURNEF481270,FXFWDGBPUSD1,NEWT,2027-04-30,2027-04-30T09:00:00Z,Swap,CU,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1223025.0,SGD,2032-04-28,Y,Y,2027-04-30T09:30:00Z
VAR3-BASE-0034,213800MELBOURNEF481273,COMMODSWP001,NEWT,2027-05-03,2027-05-03T09:00:00Z,Swap,CO,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1266140.0,HKD,2032-05-01,Y,Y,2027-05-03T09:30:00Z
VAR3-BASE-0035,213800MELBOURNEF481276,IRSFIXFLT001,NEWT,2027-05-05,2027-05-05T09:00:00Z,Swap,IR,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1082500.0,USD,2032-05-03,Y,Y,2027-05-05T09:30:00Z
VAR3-BASE-0036,213800MELBOURNEF481279,CREDITCDS001,NEWT,2027-05-07,2027-05-07T09:00:00Z,Swap,CR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1124760.0,EUR,2032-05-05,Y,Y,2027-05-07T09:30:00Z
VAR3-BASE-0037,213800MELBOURNEF481282,EQUITYSWP001,NEWT,2027-05-10,2027-05-10T09:00:00Z,Swap,EQ,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1167590.0,GBP,2032-05-08,Y,Y,2027-05-10T09:30:00Z
VAR3-BASE-0038,213800MELBOURNEF481285,FXFWDUSDEUR1,NEWT,2027-05-11,2027-05-11T09:00:00Z,Swap,CU,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1210990.0,JPY,2032-05-09,Y,Y,2027-05-11T09:30:00Z
VAR3-BASE-0039,213800MELBOURNEF481288,COMMODSWP002,NEWT,2027-05-12,2027-05-12T09:00:00Z,Swap,CO,549300TOKYOBANKCORP1,213800MELBOURNEFI001,1254960.0,CHF,2032-05-10,Y,Y,2027-05-12T09:30:00Z
VAR3-BASE-0040,213800MELBOURNEF481291,IRSFIXFLT002,NEWT,2027-05-14,2027-05-14T09:00:00Z,Swap,IR,213800MELBOURNEFI001,549300TOKYOBANKCORP1,1299500.0,SGD,2032-05-12,Y,Y,2027-05-14T09:30:00Z
